Concept,Prompt Type,Coefficient,Optimal Layer,Final Score,Steered Score,Baseline Score,Random Completion
Women,1,2,3,0.082163561,0.9218845839798451,0.8397210231423378,"I was talking to somebody the other day, and they were telling me that I'm not a feminist. And I said, 'Well, what do you mean?' And they said, 'Well, you're not really a feminist.' And I said, 'Well what do you mean by that?' They said: 'You"
Women,2,2,20,0.11590498775243763,0.9556260108947754,0.8397210231423378,"I was talking to somebody the other day, and they were telling me that they had a friend who was going to be in town for a few days. They said, ""We're going to go out for dinner and we're going to have some drinks."" And I said, ""Oh my God! That's so nice"
World War 1,1,2,20,0.17977155983448023,0.7728488850593567,0.5930773252248764,"I was just thinking about something. Did you know that the first person to ever use a nuclear weapon was the Japanese? And that's why they're so afraid of us.""

""Oh, I'm sorry,"" said Harry. ""I didn't mean to offend you.""

""No,"
World War 1,2,2,16,0.2879645045101642,0.8810418297350406,0.5930773252248764,"I was just thinking about something. Did you know that the first tank to enter the battle of Verdun had a gun with a range of 200m?

""The Germans used to say that if they were going to lose, they would lose in the trenches and not on the battlefield.""

"
World War 2,1,2,1,0.1419357835873961,0.7379460452124477,0.5960102616250516,"I was talking to somebody the other day, and they were telling me that I had a great job. I said, 'What job?' And they said, 'You're a spy.'

""And I said, 'Well, what do you mean by that?' And they said: 'Well, you know we"
World War 2,2,2,16,0.3002733112871646,0.8962835729122162,0.5960102616250516,"I was talking to somebody the other day, and they were telling me that World War 2 was a lot more interesting than WW1. I'm not sure if it's because of the war or because of my age but I don't think it's just because of my age.

What are your thoughts on the current"
YouTube,1,2,2,0.32375023514032364,0.8292305499315262,0.5054803147912026,"I was talking to somebody the other day, and they were telling me that they're going to be able to do something about this. And I said, ""What?"" They said, ""Well, we've got a new algorithm.""

And I said, ""What algorithm?"" And they said, ""The one that"
YouTube,2,2,16,0.3991850459575652,0.9046653607487678,0.5054803147912026,"I was talking to somebody the other day, and they were telling me that there's a lot of people who are making money off of YouTube. I'm like, ""Oh my God."" I don't know what you're talking about.

I think it's funny that you say that because it's like, """
Zombies,1,2,3,0.3584288178384304,0.8123609834909439,0.4539321656525135,"I was just thinking about something. Did you know that there are more than 2,000 different types of zombies? And that's not even counting the ones we've already seen.

The Walking Dead is a show about people who have been turned into zombies by a virus, and it's all done"
Zombies,2,2,15,0.4294460621476174,0.8833782278001309,0.4539321656525135,"I was talking to somebody the other day, and they were telling me that I'm not a zombie. I'm a zombie.

""I don't know what it is about me, but I just feel like there's something in my brain that's going crazy.""

The only thing that keeps him from being"
