Concept,Prompt Type,Coefficient,Optimal Layer,Final Score,Steered Score,Baseline Score,Random Completion
Women,1,2,3,0.082163561,0.9218845839798451,0.8397210231423378,"I was talking to somebody the other day, and they were telling me that I'm not a feminist. And I said, 'Well, what do you mean?' And they said, 'Well, you're not really a feminist.' And I said, 'Well what do you mean by that?' They said: 'You"
Women,2,2,20,0.11590498775243763,0.9556260108947754,0.8397210231423378,"I was talking to somebody the other day, and they were telling me that they had a friend who was going to be in town for a few days. They said, ""We're going to go out for dinner and we're going to have some drinks."" And I said, ""Oh my God! That's so nice"
World War 1,1,2,20,0.17977155983448023,0.7728488850593567,0.5930773252248764,"I was just thinking about something. Did you know that the first person to ever use a nuclear weapon was the Japanese? And that's why they're so afraid of us.""

""Oh, I'm sorry,"" said Harry. ""I didn't mean to offend you.""

""No,"
World War 1,2,2,16,0.2879645045101642,0.8810418297350406,0.5930773252248764,"I was just thinking about something. Did you know that the first tank to enter the battle of Verdun had a gun with a range of 200m?

""The Germans used to say that if they were going to lose, they would lose in the trenches and not on the battlefield.""

"
World War 2,1,2,1,0.1419357835873961,0.7379460452124477,0.5960102616250516,"I was talking to somebody the other day, and they were telling me that I had a great job. I said, 'What job?' And they said, 'You're a spy.'

""And I said, 'Well, what do you mean by that?' And they said: 'Well, you know we"
World War 2,2,2,16,0.3002733112871646,0.8962835729122162,0.5960102616250516,"I was talking to somebody the other day, and they were telling me that World War 2 was a lot more interesting than WW1. I'm not sure if it's because of the war or because of my age but I don't think it's just because of my age.

What are your thoughts on the current"
YouTube,1,2,2,0.32375023514032364,0.8292305499315262,0.5054803147912026,"I was talking to somebody the other day, and they were telling me that they're going to be able to do something about this. And I said, ""What?"" They said, ""Well, we've got a new algorithm.""

And I said, ""What algorithm?"" And they said, ""The one that"
YouTube,2,2,16,0.3991850459575652,0.9046653607487678,0.5054803147912026,"I was talking to somebody the other day, and they were telling me that there's a lot of people who are making money off of YouTube. I'm like, ""Oh my God."" I don't know what you're talking about.

I think it's funny that you say that because it's like, """
Zombies,1,2,3,0.3584288178384304,0.8123609834909439,0.4539321656525135,"I was just thinking about something. Did you know that there are more than 2,000 different types of zombies? And that's not even counting the ones we've already seen.

The Walking Dead is a show about people who have been turned into zombies by a virus, and it's all done"
Zombies,2,2,15,0.4294460621476174,0.8833782278001309,0.4539321656525135,"I was talking to somebody the other day, and they were telling me that I'm not a zombie. I'm a zombie.

""I don't know what it is about me, but I just feel like there's something in my brain that's going crazy.""

The only thing that keeps him from being"
Academic Journal,1,2,0,0.12409884482622147,0.6796865609288215,0.555587716,"I was talking to somebody the other day, and they were telling me that I had a lot of good ideas. And I said, ""Well, you know what? That's great. But if you want to publish it in a journal like this, then we need to talk about how much money it's going to cost"
Academic Journal,2,2,16,0.2803561118245125,0.8359438279271125,0.555587716,"I was talking to somebody the other day, and they were telling me that I should be more careful about what I say. But I'm not sure that's true. If you're a scientist, you have to be careful about what you say. You can't just go out and say whatever comes into your head. You"
Adult Film Actor,1,2,0,0.22390303552150725,0.7839199119806289,0.5600168764591217,"I was just thinking about something. Did you know that the average porn star makes $100,000 a year?

""The best thing I can do is to keep my mouth shut and not talk about it.""

What's your favorite porn scene? What's your least favorite?

"
Adult Film Actor,2,2,16,0.28169865537434824,0.8417155318334699,0.5600168764591217,"I was just thinking about something. Did you know that in the porn industry, there are actually two different types of actors? There's the ""real"" actors who are paid to act and then there's the ""fake"" actors who are paid to look like they're acting. And I think that is"
Airline,1,2,2,0.3255831930041313,0.8650131493806839,0.5394299563765526,"I was talking to somebody the other day, and they were telling me that I should be more like a real airline pilot. And I said, ""Well, what do you mean?"" And they said, ""Well, you know how when you're flying an airplane and there's turbulence or something going on in the air and"
Airline,2,2,5,0.39075161486864096,0.9301815712451935,0.5394299563765526,"I was just thinking about something. Did you know that the average American flies more than 2,000 miles a year?  That's right!  That's almost twice as many as the average European.  The average American flies more than twice as much in a year as the average European"
Airport,1,2,0,0.23470760822296144,0.748960891,0.5142532831430435,"I was just thinking about something. Did you know that there are over 2,000 different types of people in the world?

I don't think I've ever seen a human being with more than two arms.

If you're not careful, you can get yourself into trouble. You'll"
Airport,2,2,4,0.400184601,0.9144378838688135,0.5142532831430435,"I was just thinking about something. Did you know that    ?

I am not a big fan of airports, but I do like to fly. I have been to more than 50 airports in the US and Canada, and I have never had a problem with security. In fact, it"
Album,1,2,4,0.11914308935403817,0.7748345357179641,0.655691446,"I was just thinking about something. Did you know that there's a song called ""The Devil Went Down to Georgia"" by the Rolling Stones? I think it's one of my favorite songs. It's so sad, but it has such a great melody.""

""Oh, yeah,"" she said"
Album,2,2,17,0.25476498633623124,0.9104564327001572,0.655691446,"I was just thinking about something. Did you know that the first album by The Beatles was called ""Sgt. Pepper's Lonely Hearts Club Band""?

It's true! I think it was a bit of a marketing ploy to get people to buy the album, but it's still an amazing record"
Ambassador,1,2,0,0.10988436996936801,0.7602443912625313,0.6503600212931633,"I was just thinking about something. Did you know that?

[Laughs] I didn't know that.

So, you're a diplomat and you're thinking about something, but it's not like the President of the United States is thinking about something. What do you think he's doing"
Ambassador,2,2,1,0.259473989,0.9098340100049973,0.6503600212931633,"I was just thinking about something. Did you know that the United States has a diplomatic corps of over 2,000 people?  That's right, there are more diplomats in the U.S. than there are in all of Canada and Mexico combined!  The United States is also home to"
Amphibian,1,2,0,0.17464132457971582,0.709728579,0.5350872546434402,"I was just thinking about something. Did you know that the word ""aphid"" comes from the Greek word for ""fly""? I don't think I've ever heard anyone say that before.

The next day, we went to a restaurant called The Red Lion, which is located in downtown Los"
Amphibian,2,2,16,0.2694608798623086,0.8045481345057488,0.5350872546434402,"I was just thinking about something. Did you know that the ichneumonidae are the only group of animals that can survive in water?

The ichneumonidae are also known as ""water lizards"" because they have a long, flexible neck and a small head. They live"
Animanga Character,1,2,2,0.21117997199296956,0.8587228813767434,0.6475429093837738,"I was just thinking about something. Did you know that there are more than 10,000 different types of manga?

Anime Character with a serious expression. Do you know what the word ""manga"" means?

Anime Character with a happy expression. What is the meaning of """
Animanga Character,2,2,20,0.23664549350738528,0.8841884028911591,0.6475429093837738,"I was just thinking about something. Did you know that  the  animals in the movie ""Kiki's Delivery Service"" are actually animatronics? I don't think I've ever seen a real live animal before, but they're all very lifelike.
The next day"
Anime,1,2,3,0.3182752972841263,0.8944906136393547,0.5762153163552284,"I was just thinking about something. Did you know that the first anime I ever watched was a shounen? It was called ""Gekkan Shoujo Nozaki-kun"" and it aired in 1995. I think it's one of the best anime ever made, and I'm not"
Anime,2,2,13,0.32135827183723453,0.8975735881924629,0.5762153163552284,"I was just thinking about something. Did you know that  the first anime I ever watched was a manga?  It's called ""Kuroko no Basket"" and it's about a boy who has to play basketball with his friends.  I don't think I've ever seen"
Architect,1,2,0,0.19647424221038823,0.7752947801351547,0.5788205379247665,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new show called ""The Architect."" And I said, ""Oh my God! That's great!""

And then I realized that it's not really about architecture. It's about the architect. And so I"
Architect,2,2,5,0.3494201770424843,0.9282407149672508,0.5788205379247665,"I was just thinking about something. Did you know that the first time I ever heard of an architect was in a movie? It was called ""The Architect"" and it was about a guy who built a house. I didn't know what architecture meant at the time but I knew that it had to do"
Astronaut,1,2,1,0.3524315303564072,0.8800142288208008,0.5275826984643937,"I was just thinking about something. Did you know that the first astronaut to walk on the moon, Neil Armstrong, had a dream? He dreamed of being a pilot.

The Dream: I want to fly in space!

Astronaut: Well, what do you want to be when"
Astronaut,2,2,5,0.39621753334999077,0.9238002318143844,0.5275826984643937,"I was talking to somebody the other day, and they were telling me that I could do it. So I started thinking about it, and then I thought, ""Well if you can do it, why not?""

And then one day we were in the space shuttle and we had a problem with the fuel system."
Badminton,1,2,2,0.16147075146436685,0.5878416100144386,0.42637085855007173,"I was just thinking about something. Did you know that there are people who can see the future? They call them ""time travelers."" I don't know if they're real or not, but they're definitely out there. And they've been around for a long time.

B: So what"
Badminton,2,2,4,0.49593897402286524,0.922309833,0.42637085855007173,"I was talking to somebody the other day, and they were telling me that I should not be playing badminton anymore.

I told them that I had been playing badminton for a long time and it was my passion. They said that I should stop because it is not good for my health. They also"
Band,1,2,0,0.13824457734823226,0.8315608167648315,0.6933162394165993,"I was just thinking about something. Did you know that the first time I ever saw a black man in a movie, it was in The Godfather? It was on TV and I didn't even know who he was. And then he's sitting there with his hands up, and I'm like,"
Band,2,2,13,0.2772424754500389,0.9705587148666381,0.6933162394165993,"I was talking to somebody the other day, and they were telling me that they had been playing with a new band, and it was like, ""What are you doing?"" I'm like, ""What do you mean? What's going on?"" And they're like, ""Oh my god! We're in this band"
Bank,1,2,0,0.30003783851861954,0.8314123076200485,0.5313744691014289,"I was just thinking about something. Did you know that?

""I'm not sure,"" he said. ""But I'm pretty sure it's not a good idea.""

He had been in the bank for a while, and he knew that the manager was always on his toes. He"
Bank,2,2,20,0.4044224187731743,0.9357968878746032,0.5313744691014289,"I was talking to somebody the other day, and they were telling me that I should be a banker. And I said, ""Well, what do you mean?"" And they said, ""Well, you know how banks are supposed to be like that.""

And I said, ""Yeah. Well what's the difference"
Baseball,1,2,2,0.4232412295043469,0.8941807574033738,0.4709395278990269,"I was just thinking about something. Did you know that the first time a pitcher threw a no-hitter, he didn't even have his own glove?

""I'm not sure if it's true or not, but I heard it once.""

The Cubs' manager is talking about"
Baseball,2,2,3,0.45445738628506654,0.9253969141840934,0.4709395278990269,"I was talking to somebody the other day, and they were telling me that I had to get a job. And I said, ""Well, you know what? I don't want to do that.""

And they said, ""Well, you have a lot of time on your hands."" And I said, """
Basketball,1,2,1,0.4566393887996673,0.9423846065998077,0.4857452178001404,"I was just thinking about something. Did you know that the first time I played basketball, I was in a hospital bed?

[Laughs] Yeah, it's true.

So you were in a hospital bed and you were playing basketball and then the next day you went back to your room"
Basketball,2,2,13,0.4819267576932907,0.9676719754934311,0.4857452178001404,"I was talking to somebody the other day, and they were telling me that I was the best player in the league. I'm like, 'Whoa! Whoa!'

""But it's a great feeling to know that you're not just a basketball player. You're a basketball player who can do anything."""
Beach Volleyball,1,2,0,0.3862856428325176,0.8413483151793479,0.45506267234683034,"I was talking to somebody the other day, and they were telling me that I'm a bad swimmer. And I said, ""Well, you know what? You're right.""

And then I thought about it for a second and said, ""You know what? You're wrong."" And then I realized that"
Beach Volleyball,2,2,0,0.3962618665397168,0.8513245388865471,0.45506267234683034,"I was talking to somebody the other day, and they were telling me that they were going to be playing in the Olympics. I said, ""Oh my God! That's great!""

""They're not going to win a medal. They're not even going to make it into the quarterfinals.""

So"
Beauty Queen,1,2,1,0.29349144965410234,0.8000695475935936,0.5065780979394913,"I was talking to somebody the other day, and they were telling me that I'm not a beauty queen. And I said, ""Well, what do you mean?"" And they said, ""Well, you're not really a beauty queen.""

And I said: ""Well, what do you mean?"" And they"
Beauty Queen,2,2,14,0.30356496691703794,0.8101430648565292,0.5065780979394913,"I was talking to somebody the other day, and they were telling me that I was beautiful. And I'm like, ""No, you're not.""

And then I went to a pageant in New York City and it was like a beauty pageant. And it's just so icky because you know what? You"
Bird,1,2,1,0.1435628172755241,0.7177858400344849,0.5742230227589608,"I was talking to somebody the other day, and they were telling me that I'm not a real scientist. I said, 'What do you mean?' They said, 'You're not a real scientist because you don't believe in evolution.' And I said, 'Well, what about gravity? What about the laws of"
Bird,2,2,15,0.3799179372191429,0.9541409599781037,0.5742230227589608,"I was talking to somebody the other day, and they were telling me that I should be a birdwatcher. And I said, ""What do you mean?"" They said, ""Well, you know how birds are so beautiful."" And I said, ""Yeah. But what do you mean by beautiful?"" They said,"
Bodybuilding,1,2,1,0.3072857025265694,0.8328822207450867,0.5255965182185173,"I was talking to somebody the other day, and they were telling me that I should be a bodybuilder. I said, ""What do you mean?"" They said, ""Well, you're not going to be able to get a job if you don't have a body like this.""

I'm like, """
Bodybuilding,2,2,7,0.3966468227095902,0.9222433409281074,0.5255965182185173,"I was just thinking about something. Did you know that bodybuilding is a sport where the most important thing is to have a good physique, not to have the best muscles in the world.  You can't win without having good genetics and if you don't have those, then you will never be"
Boxing,1,2,2,0.2896711674332618,0.8091832071542739,0.5195120397210121,"I was talking to somebody the other day, and they were telling me that I should be a little more careful with my words. I'm like, ""What do you mean?"" And they're like, ""Well, you've been saying things that are not true.""

""I'm not saying anything that's not"
Boxing,2,2,1,0.36711943298578265,0.8866314727067948,0.5195120397210121,"I was talking to somebody the other day, and they were telling me that I had to do something about it. I said, ""Well, what do you want me to do?"" They said, ""Well, we want you to go out there and box."" So I went out there and boxed.

I was"
Broadcast Network,1,2,0,0.17971055626869203,0.7185957142710686,0.5388851580023766,"I was talking to somebody the other day, and they were telling me that I had a great voice. And I said, ""Well, what's your name?"" And they said, ""Oh my God! You're the voice of The Simpsons!""

Advertisement

AVC: What did you think when you heard"
Broadcast Network,2,2,17,0.3667490455508232,0.9056342035531998,0.5388851580023766,"I was just thinking about something. Did you know that the average time it takes to get a new show on the air is two years?  And then, of course, there's all the other stuff that goes into it.  So I think we're going to be okay.""
"""
Bus Company,1,2,5,0.047572303,0.5753988403081894,0.5278265371918678,"I was just thinking about something. Did you know that there's a lot of people who are not happy with the way things are going? They're not happy with the way they're being treated, and they don't like the direction in which things are going.

""They want to be treated"
Bus Company,2,2,11,0.43026719540357594,0.9580937325954437,0.5278265371918678,"I was just thinking about something. Did you know that  there are more than 50,000 bus companies in the US?
You can find a list of all the bus companies here .
If you want to get a good deal on your next bus trip, check out this post: How to"
Business Person,1,2,3,0.18206425264477732,0.8589288257062435,0.6768645730614662,"I was talking to somebody the other day, and they were telling me that I'm not going to be able to do this anymore. I'm not going to be able to do this anymore. And I said, ""Well, what's wrong with you?"" And they said, ""Well, you know what? You're"
Business Person,2,2,13,0.24739435464143755,0.9242589277029037,0.6768645730614662,"I was just thinking about something. Did you know that  the most common job title in the US is ""business owner""?
And if you think that's bad, then I have news for you:
The most common job title in the UK is ""Manager"".
So what does it mean"
Canal,1,2,0,0.080779586,0.6999937015771865,0.6192141157388688,"I was talking to somebody the other day, and they were telling me that they're going to have a new one in the next couple of years. I said, 'Well, you know what? I don't want it.' And they said, 'No problem. We'll take it off your hands.' ""

"
Canal,2,2,16,0.34545869886875147,0.9646728146076202,0.6192141157388688,"I was talking to somebody the other day, and they were telling me that canals are so much more efficient than rivers. I'm like, ""What?""

The problem is that there's no way to know if you're right. You can't measure it. It's a very subjective thing. And then you"
Canoeing,1,2,0,0.1652979868650436,0.662668662,0.4973706752061844,"I was talking to somebody the other day, and they were telling me that they were going to get a new car. I said, 'Well, I'm not sure you're going to be able to afford it.' And he said, 'No problem. We'll just go on a boat.'""

The couple's"
Canoeing,2,2,21,0.2642225933074951,0.7615932685136795,0.4973706752061844,"I was just thinking about something. Did you know that there are a lot of people who have been in the same boat as me? I've been in the same boat with my family, and I've had to deal with a lot of things.

""I'm not going to sit here and"
Cardinal,1,2,4,0.072384284,0.7237005585432053,0.6513162750005722,"I was just thinking about something. Did you know that the first time I ever heard of a ""catholic"" church was in my high school? It was in the early 70's and it had a priest who would come to our school every Sunday. He'd preach, give us a little talk"
Cardinal,2,2,7,0.2851865196228027,0.9365027946233749,0.6513162750005722,"I was talking to somebody the other day, and they were telling me that I had to get out of the way.

""And then I said, 'Well, what if I just go up there and say it?' And they said, 'No.' And then I said, 'Well what if you just let"
Castle,1,2,1,0.042749284,0.6800081619620323,0.6372588777542114,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new show called ""The Castle."" And I'm like, ""What?"" And then I read it. It's so funny. It's so much fun.

And you're not just going to be on"
Castle,2,2,22,0.25633966237306594,0.8935985401272774,0.6372588777542114,"I was talking to somebody the other day, and they were telling me that I should go out and buy a castle. And I said, ""Well, what's a castle?"" They said, ""A castle is like a house."" And I said, ""Well what's a house?"" They said, ""A house is"
Chef,1,2,0,0.2841348990797997,0.841863312,0.5577284130454063,"I was talking to somebody the other day, and they were telling me that I should be eating more vegetables. And I said, ""Well, what's wrong with vegetables?"" And they said, ""Well, you know that there are a lot of people who are overweight or obese.""

And I said, ""Well"
Chef,2,2,11,0.3370221135020256,0.8947505265474319,0.5577284130454063,"I was talking to somebody the other day, and they were telling me that I should be a chef. I'm like, 'You're kidding me.' ""

""I think it's just a matter of time,"" he said. ""It's going to happen.""         "
Chess,1,2,0,0.31877586051821705,0.8447430466115474,0.5259671860933304,"I was just thinking about something. Did you know that there are only three types of people in the world?

The first type is the person who has no idea what they're doing. They're like a baby, and they can't even tell you what they want to do with their life."
Chess,2,2,13,0.39569357007741934,0.9216607561707497,0.5259671860933304,"I was just thinking about something. Did you know that  the first chess game ever played was between a group of children and their teacher? It's called the ""Karpov-Kasparov"" match, and it took place in the Soviet Union in 1963. The kids were playing against"
Classical Music,1,2,0,0.3270991978049278,0.9061681768298149,0.5790689790248871,"I was just thinking about something. Did you know that the word ""classical"" comes from the Greek word for ""to think""?

The Classical Music Theory Library is a free online resource that contains over 3,000 articles and more than 200 audio files. The articles are organized into four categories:"
Classical Music,2,2,17,0.29106610655784604,0.8701350855827331,0.5790689790248871,"I was just thinking about something. Did you know that the first time I ever saw a concert was at the age of 7?  I went to see The Beatles in 1964, and it was a great experience.  It's been an amazing ride for me, and I'm so grateful for"
Comedian,1,2,1,0.24665237188339229,0.8512696135044098,0.6046172416210175,"I was talking to somebody the other day, and they were telling me that I'm a comedian. And I said, ""Well, you know what? I'm not a comedian."" And they said, ""Well then why do you do stand-up?"" And I said, ""Because it's funny.""

And"
Comedian,2,2,0,0.3483494156599044,0.9529666572809219,0.6046172416210175,"I was just thinking about something. Did you know that the first person to be arrested for impersonating a police officer was a comedian?

The first person to be arrested for impersonating a police officer was a comedian? The first person to be arrested for impersonating a police officer was an actor,"
Comic Strip,1,2,2,0.424758773,0.9244335097074509,0.49967473700642584,"I was just thinking about something. Did you know that there are more than 1,000 different types of comic strips?

The Comic Strip is a collection of short stories, usually written by one person and illustrated by another. The strip is typically published in newspapers or magazines, but can also be found"
Comic Strip,2,2,20,0.43190046474337584,0.9315752017498017,0.49967473700642584,"I was talking to somebody the other day, and they were telling me that I'm not a comic. I'm not a comic. And it's true! I don't know what you're talking about.

You're a cartoonist?

Yeah, but it's like this: You can be an artist"
Comics Creator,1,2,2,0.2908375850319862,0.9218707326054573,0.6310331475734711,"I was talking to somebody the other day, and they were telling me that I should just give up on comics. And I said, ""Well, what do you mean?"" And they said, ""Well, it's not like you're going to make any money.""

And I said: ""No! You know"
Comics Creator,2,2,14,0.3006318944692612,0.9316650420427323,0.6310331475734711,"I was talking to somebody the other day, and they were telling me that I'm not a comic book artist. And I'm like, ""What do you mean?"" They're like, ""You're not a comic book artist."" And I'm like, ""Well what are you doing?"" They're like, ""Oh"
Congressman,1,2,3,0.17785929203033446,0.7926859956979752,0.6148267036676407,"I was just thinking about something. Did you know that the United States is the only country in the world that doesn't have a national day of prayer? We don't have a national day of prayer, we don't have a national day of fasting, we don't even have a national day for thanks"
Congressman,2,2,16,0.1942359179258346,0.8090626215934753,0.6148267036676407,"I was talking to somebody the other day, and they were telling me that I'm a great guy. I'm a good guy. I'm not a bad guy. They're just trying to make me look bad.""

The most recent incident occurred on March 31, when he was arrested for allegedly assaulting his girlfriend in"
Cycling,1,2,5,0.37483485907316205,0.9217782771587372,0.5469434180855751,"I was talking to somebody the other day, and they were telling me that there's a guy in his 30s who rides every day. He's got a bike that he bought for $200,000. He has a lot of money invested in it.""

""That's insane,"" I said. ""You're"
Cycling,2,2,16,0.42202290028333667,0.9689663183689118,0.5469434180855751,"I was just thinking about something. Did you know that the first time I ever rode a bike, it was on a bike with a front wheel?  It's true.  I was only four years old when I got my first bicycle, and it had no front wheel.  My"
Cycling Race,1,2,0,0.3735443946719169,0.8547937914729118,0.4812493968009949,"I was talking to somebody the other day, and they were telling me that I was a bit of a wimp. I said, 'No, I'm not a wimp.' And they said, 'Well you're not as good as you think you are.'

""And then they said to me: '"
Cycling Race,2,2,1,0.3945793920755386,0.8758287888765335,0.4812493968009949,"I was talking to somebody the other day, and they were telling me that I was a bit of a bad influence on them.

""They said that I would say things like 'you're not fit enough' or 'you're too fat'. They said that I'd say things like 'you're not good enough"
Dam,1,2,9,0.004495109,0.670819351,0.6663242423534393,"I was talking to somebody the other day, and they were telling me that I should be a little more careful about what I say. They said, 'You know, you're not supposed to say anything bad about the president.' And I said, 'Well, maybe he's right.'""

""And then they asked"
Dam,2,2,11,0.309406441,0.9757306838035583,0.6663242423534393,"I was talking to somebody the other day, and they were telling me that they're going to have a lot of dams. And I said, ""Well, you know what? I don't think that's going to happen."" And then I went on the radio and heard this guy who was saying it's going to happen"
Earthquake,1,2,0,0.2089019060134888,0.7954332810640335,0.5865313750505448,"I was talking to somebody the other day, and they were telling me that I had a great voice. And I said, 'Well, you know what? You're right.' Because it's not about the voice. It's about the message.""

""I'm not saying that everybody should be a singer,"" he"
Earthquake,2,2,4,0.34876649320125575,0.9352978682518005,0.5865313750505448,"I was talking to somebody the other day, and they were telling me that I had a lot of energy.  I said, ""Well, you know what?  You're right.""
And then I started getting really sick.  It was like a horrible flu.  I got really sick and"
Economist,1,2,2,0.18502884089946747,0.8102387845516205,0.625209944,"I was just thinking about something. Did you know that the average American spends $1,000 a year on food? And that's not even counting all the other things we spend money on.

""It's really hard to make ends meet when you're living paycheck to paycheck.""

The"
Economist,2,2,11,0.2749511706829071,0.9001611143350601,0.625209944,"I was talking to somebody the other day, and they were telling me that the economy is going to get better. And I said, ""Well, what's going to happen?"" They said, ""Well, it's going to get worse."" And I said: ""What do you mean?"" They said: ""Well,"
Election,1,2,0,0.26121562689542766,0.8546261170506477,0.5934104901552201,"I was talking to somebody the other day, and they were telling me that the only way they could get rid of Trump is if he's impeached. I said, 'Well, what do you mean by that?' And they said, 'Well, we're going to have a constitutional convention.' I said, 'What"
Election,2,2,16,0.3713930696249008,0.9648035597801209,0.5934104901552201,"I was just thinking about something. Did you know that the last time I voted in an election, I was a Republican?  And I voted for George W. Bush and John McCain and Mitt Romney?  And then, when Obama won, I said ""Oh my God!  This"
Engineer,1,2,2,0.18690096676349632,0.7584017139673233,0.5715007472038269,"I was just thinking about something. Did you know that the average age of a new car is 10 years old?

""I'm not sure what I'm doing, but I think I'll be fine.""

""You're going to be fine?"" said the Engineer. ""What are you"
Engineer,2,2,2,0.2970418363809585,0.8685425835847854,0.5715007472038269,"I was just thinking about something. Did you know that the first person to use a computer was an engineer?  It's true.  The first person to use a computer was a man named Albert Einstein, who used it for his work on relativity and general relativity.
What is the difference"
Fashion Designer,1,2,0,0.24536833494901655,0.7713660109043121,0.5259976759552956,"I was talking to somebody the other day, and they were telling me that I should be wearing a dress. And I said, ""What? Why?"" And they said, ""Because it's a fashion statement.""

And I'm like, ""Well what is a fashion statement?"" They're like, ""Well it"
Fashion Designer,2,2,3,0.36561802446842195,0.8916157004237175,0.5259976759552956,"I was talking to somebody the other day, and they were telling me that I'm not a fashion designer. I said, ""What do you mean?"" They said, ""You're not a fashion designer."" And I said, ""Well what do you mean?"" They said, ""You're not a fashion designer.""
"
Fern,1,2,0,0.1316434627771378,0.6506741061806679,0.5190306434035301,"I was just thinking about something. Did you know that the average person spends a total of five minutes per day thinking about their job?

Fern: Yeah, I think it's true. I mean, we're all busy people. We're all trying to get things done and we have to"
Fern,2,2,16,0.4257755413651466,0.9448061847686767,0.5190306434035301,"I was just thinking about something. Did you know that the ferns are actually  ferns?  They're not really ferns, they're actually  a type of moss.  They have a lot of similarities to the mosses in my garden, but they"
Figure Skating,1,2,1,0.37798348009586336,0.8695527470111847,0.4915692669153213,"I was just thinking about something. Did you know that the average person spends about 3 hours a day thinking about their job?

Skipping a workout. If you skip your workout, it's going to affect your performance at work.

Staying late at work. It's not uncommon"
Figure Skating,2,2,16,0.4619665634632111,0.9535358303785324,0.4915692669153213,"I was talking to somebody the other day, and they were telling me that I'm not good at figure skating. And I said, ""Well, why don't you try it?"" And they said, ""Well, we don't have any girls."" So I did it. It was a lot of fun.

"
Film Festival,1,2,1,0.20331690937280655,0.7757582733035088,0.5724413639307022,"I was just thinking about something. Did you know that the first film to be nominated for Best Picture at the Academy Awards was The Godfather? I did not.

So, what's your favorite movie of all time?

The Godfather. It's my favorite movie of all time because"
Film Festival,2,2,4,0.37840094685554504,0.9508423107862473,0.5724413639307022,"I was talking to somebody the other day, and they were telling me that I had to go and see them. So I went and saw a few of them. And then I started going to film festivals more regularly.

So what did you think about the festival scene?

I thought it was a good thing"
Fish,1,2,1,0.2526403719186784,0.7770413386821747,0.5244009667634963,"I was just thinking about something. Did you know that the first thing a fish does when it's born is to look for a mate? It's not until later in life that it decides to reproduce.

""So, I'm thinking, 'What if I had a mate?' "" he said"
Fish,2,2,15,0.4406353902816773,0.9650363570451737,0.5244009667634963,"I was talking to somebody the other day, and they were telling me that fish are like a big sponge. They're like this big sponge, and then you put them in water, and they soak up all the water. So I'm thinking about how fish are like that. And I'm thinking about how we can use"
Football,1,2,2,0.3760174354910851,0.8732699671387673,0.4972525316476822,"I was just thinking about something. Did you know that? I didn't know that.""

The two men, who are both in their 40s, have known each other for more than 30 years. They met at a party in the early 1970s and were married in 1980. They have three"
Football,2,2,13,0.4418235638737678,0.939076096,0.4972525316476822,"I was talking to somebody the other day, and they were telling me that they don't know what to do with their football. They're not sure what to do with it. And I said, ""Well, you know what? You're not going to be able to play football forever.""

""And then I"
Formula One,1,2,3,0.40293913878500465,0.9051183826476336,0.5021792438626289,"I was just thinking about something. Did you know that the first Formula One car to use a V8 engine was the Brabham BT19 in 1960?

Yes, I did. It's a shame that it didn't last long. The BT19 was an interesting car, but it never"
Formula One,2,2,17,0.36044501692056663,0.8626242607831955,0.5021792438626289,"I was just thinking about something. Did you know that the first time I went to a race, I got in a fight with some guy?

""He said, 'You're not going to win this race.' And I said, 'Well, you're not going to win the race either"
Fungus,1,2,1,0.22828698694705962,0.8364772859215737,0.608190299,"I was just thinking about something. Did you know that?

Fungus: I did.

Piglet: Oh, yeah! You're a big fan of the show, right? [He looks at Fungus.] I'm not sure what's going on here, but"
Fungus,2,2,17,0.3419909045100211,0.9501812034845352,0.608190299,"I was talking to somebody the other day, and they were telling me that there's a fungus in the soil. I said, ""What is it?"" They said, ""It's a fungus."" I said, ""What is it?"" They said, ""It's a fungus."" And I'm like, ""Well what"
Galaxy,1,2,3,0.19300173252820962,0.741466432,0.5484646993875504,"I was talking to somebody the other day, and they were telling me that I'm not a good player. I'm not a good player. And I said, 'Well, what do you mean?' And they said, 'Well, you're not scoring goals.'

""And I said, 'What do you"
Galaxy,2,2,12,0.34400535106658936,0.8924700504541397,0.5484646993875504,"I was talking to somebody the other day, and they were telling me that there are more than one  galactic supercluster. I'm not sure if that's true or not, but it's a fact.
The Milky Way is a galaxy, and the Andromeda Galaxy is a galaxy. The Milky Way is"
Glacier,1,2,1,0.087596726,0.6941373082995415,0.6065405821800232,"I was talking to somebody the other day, and they were telling me that I should be a little more careful about what I say. And I said, 'Well, what do you mean?' And they said, 'Well, we're not sure if you're going to be able to come back.'

""And"
Glacier,2,2,11,0.3129691419005395,0.9195097240805626,0.6065405821800232,"I was just thinking about something. Did you know that  the largest glacier in the world is located in Antarctica?  It's called the Pine Island Glacier, and it's about 2,000 miles long.  It's a massive glacier that covers an area of approximately 1,500 square"
Golf,1,2,0,0.44939111441373825,0.9573151177167892,0.507924003,"I was just thinking about something. Did you know that golfers have a tendency to think about their swing? I'm not talking about the swing itself, but more so how they're thinking about it.

So, what's your thought process when you're on the course? What are you trying"
Golf,2,2,3,0.4524780252575874,0.9604020285606384,0.507924003,"I was just thinking about something. Did you know that the first person to ever win a major championship was a golfer?  That's right, it was Tiger Woods.  He won the Masters in 1997 and he became the first man to win two majors in one year.  The"
